State/UT,District,Pincode,Tehsil/Block
Telangana,Medak,502256,Zaheerabad
Telangana,Medak,502221,Zaheerabad
Telangana,Medak,502271,Jogipet
Telangana,Medak,502285,Sangareddy
Telangana,Medak,502319,Patancheru
Telangana,Medak,502321,Zaheerabad
Telangana,Medak,502307,Sangareddy
Telangana,Medak,502251,Zaheerabad
Telangana,Medak,502300,Patancheru
Telangana,Medak,502294,Sangareddy
Telangana,Medak,502295,Sangareddy
Telangana,Medak,502246,Zaheerabad
Telangana,Medak,502257,Zaheerabad
Telangana,Medak,502324,Patancheru
Telangana,Medak,502307,Patancheru
Telangana,Medak,502329,Sangareddy
Telangana,Medak,502249,Zaheerabad
Telangana,Medak,502316,Narsapur
Telangana,Medak,502228,Zahirabad
Telangana,Medak,502306,Sadasivpet
Telangana,Medak,502205,Sangareddy
Telangana,Medak,502001,Sangareddy
Telangana,Medak,502271,Shankarampet (A)
Telangana,Medak,502220,Zaheerabad
Telangana,Nalgonda,508208,Miryalguda
Telangana,Nalgonda,508210,Nakrekal
Telangana,Nalgonda,508374,Miryalguda
Telangana,Nalgonda,508221,Thungathurthy
Telangana,Nalgonda,508205,Nalgonda
Telangana,Nalgonda,508233,Huzurnagar
Telangana,Nalgonda,508208,Miryalgudda
Telangana,Nalgonda,508204,Huzurnagar
Telangana,Nalgonda,508206,Na
Telangana,Nalgonda,508213,Suryapet
Telangana,Nalgonda,508206,Huzurnagar
Telangana,Nalgonda,508278,Miryalguda
Telangana,Nalgonda,508280,Thungathurthi
Telangana,Nalgonda,508212,Suryapet
Telangana,Nalgonda,508224,Suryapet
Telangana,Nalgonda,508206,Kodad
Telangana,Nalgonda,508376,Suryapet
Telangana,Nalgonda,508223,Thungathurthi
Telangana,Nalgonda,508211,Nakrekal
Telangana,Nalgonda,508208,Miryalaguda
Telangana,Nalgonda,508218,Miryalguda
Telangana,Nalgonda,508355,Miryalguda
Telangana,Nalgonda,508218,Huzurnagar
Telangana,Nalgonda,508213,Suryap[Et
Telangana,Nalgonda,508247,Nalgonda
Telangana,Nalgonda,508246,Huzurnagar
Telangana,Nalgonda,508279,Thungathurthy
Telangana,Nalgonda,508201,Huzurnagar
Telangana,Nalgonda,508238,Huzurnagar
Telangana,Nalgonda,508278,Nalgonda
Telangana,Nalgonda,508223,Tirumalgiri
Telangana,Nalgonda,508234,Huzurnagar
Telangana,Nalgonda,508224,Suryapet Ho
Telangana,Nalgonda,508217,Miryalguda
Telangana,Nalgonda,508374,Nalgonda
Telangana,Nalgonda,508207,Miryalguda
Telangana,Nalgonda,508211,Nalgonda
Telangana,Nalgonda,508221,Thungathurthi
Telangana,Nalgonda,508279,Thungathurthi
Telangana,Nalgonda,508355,Huzurnagar
Telangana,Mahabub Nagar,509375,Achampet
Telangana,Mahabub Nagar,509207,Kondurgu
Telangana,Mahabub Nagar,509209,Tadoor
Telangana,Mahabub Nagar,509360,Veldanda
Telangana,Mahabub Nagar,509110,Kothakota
Telangana,Mahabub Nagar,509321,Amangal
Telangana,Mahabub Nagar,509412,Thelkapally
Telangana,Mahabub Nagar,509110,Cckunta
Telangana,Mahabub Nagar,509408,Keshampet
Telangana,Mahabub Nagar,509381,Kothakota
Telangana,Mahabub Nagar,509401,Lingala
Telangana,K.V.Rangareddy,509325,Maheswaram
Telangana,Mahabub Nagar,509104,Veepangandla
Telangana,Mahabub Nagar,509201,Amrabad
Telangana,Mahabub Nagar,509401,Balmoor
Telangana,Mahabub Nagar,509321,Madgul
Telangana,Mahabub Nagar,509202,Farooqnagar
Telangana,Mahabub Nagar,509357,Na
Telangana,Mahabub Nagar,509406,Thimmajipet
Telangana,Mahabub Nagar,509327,Madgul
Telangana,Mahabub Nagar,509401,Na
Telangana,Mahabub Nagar,509302,Thimmajipet
Telangana,Mahabub Nagar,509104,Pebbair
Telangana,Mahabub Nagar,509105,Na
Telangana,Mahabub Nagar,509202,Balanagar
Telangana,Mahabub Nagar,509215,Tadoor
Telangana,Mahabub Nagar,509203,Bijnapally
Telangana,Mahabub Nagar,509105,Pangal
Telangana,Mahabub Nagar,509206,Gopalpet
Telangana,Mahabub Nagar,509120,Pangal
Telangana,Mahabub Nagar,509110,Na
Telangana,Mahabub Nagar,509120,Wanaparthy
Telangana,Mahabub Nagar,509412,Peddakothapally
Telangana,Mahabub Nagar,509209,Nagarkurnool
Telangana,Mahabub Nagar,509324,Vangoor
Telangana,Mahabub Nagar,509216,Farooqnagar
Telangana,Mahabub Nagar,509321,Talakondapally
Telangana,Mahabub Nagar,509325,Kothur
Telangana,Mahabub Nagar,509321,Amnagal
Telangana,Mahabub Nagar,509206,Wanaparthy
Telangana,Mahabub Nagar,509410,Farooqnqgar
Telangana,Mahabub Nagar,509408,Balanagar
Telangana,Mahabub Nagar,509105,Kollapur
Telangana,Mahabub Nagar,509202,Na
Telangana,Mahabub Nagar,509410,Farooqnagar
Telangana,Mahabub Nagar,509349,Vangoor
Telangana,Mahabub Nagar,509401,Lingal
Telangana,Mahabub Nagar,509302,Jadcherla
Telangana,Mahabub Nagar,509358,Amangal
Telangana,Mahabub Nagar,509385,Thelkapally
Telangana,Mahabub Nagar,509385,Nagarkurnool
Telangana,Mahabub Nagar,509106,Wanapathy
Telangana,Mahabub Nagar,509103,Wanaparthy
Telangana,Mahabub Nagar,509412,Nagarkurnool
Telangana,Mahabub Nagar,509320,Talakondapally
Telangana,Mahabub Nagar,509375,Balmoor
Telangana,Mahabub Nagar,509324,Veldanda
Telangana,Mahabub Nagar,509105,Veepangandla
Telangana,Mahabub Nagar,509235,Nagarkurnool
Telangana,Mahabub Nagar,509215,Bijnapally
Telangana,Mahabub Nagar,509324,Kalwakurthy
Telangana,Mahabub Nagar,509209,Thadoor
Telangana,K.V.Rangareddy,509217,Shahabad
Telangana,Mahabub Nagar,509228,Kothur
Telangana,Mahabub Nagar,509320,Midjil
Telangana,Mahabub Nagar,509102,Kodair
Telangana,Mahabub Nagar,509376,Uppanunthala
Telangana,Mahabub Nagar,509385,Balmoor
Telangana,Mahabub Nagar,509206,Kodair
Telangana,Mahabub Nagar,509381,Wanaparthy
Telangana,Mahabub Nagar,509360,Madgul
Telangana,Mahabub Nagar,509102,Peddakothapally
Telangana,Mahabub Nagar,509376,Uppununthala
Telangana,Mahabub Nagar,509120,Pebbair
Telangana,Mahabub Nagar,509381,Peddamandadi
Telangana,Mahabub Nagar,509358,Amnagal
Telangana,Mahabub Nagar,509102,Kollapur
Telangana,Mahabub Nagar,509320,Kalwakurthy
Telangana,Mahabub Nagar,509385,Uppunuthala
Telangana,Mahabub Nagar,509406,Bhootpur
Telangana,Mahabub Nagar,509217,Kothur
Telangana,K.V.Rangareddy,509410,Shahabad
Telangana,Mahabub Nagar,509357,Jadcherla
Telangana,Mahabub Nagar,509104,Kothakota
Telangana,K.V.Rangareddy,509358,Kandukur
Telangana,Mahabub Nagar,509324,Kalwakurhy
Telangana,Mahabub Nagar,509235,Gopalpet
Telangana,Mahabub Nagar,509408,Talakondapally
Telangana,Mahabub Nagar,509376,Achampet
Telangana,Mahabub Nagar,509325,Shamshabad
Telangana,Mahabub Nagar,509206,Pedda Mandadi
Telangana,Mahabub Nagar,509216,Keshampet
Telangana,Mahabub Nagar,509408,Jadcherla
Telangana,Mahabub Nagar,509360,Amangal
Telangana,Mahabub Nagar,509376,Balmoor
Telangana,Mahabub Nagar,509202,Keshampet
Telangana,Mahabub Nagar,509215,Palem
Telangana,Mahabub Nagar,509320,Veldanda
Telangana,Mahabub Nagar,509206,Pangal
Telangana,K.V.Rangareddy,509217,Farooqnagar
Telangana,Mahabub Nagar,509216,Shadnagar
Telangana,Mahabub Nagar,509410,Kondurgu
Telangana,Mahabub Nagar,509326,Amrabad
Telangana,Mahabub Nagar,509301,Stn. Jadcherla
Telangana,K.V.Rangareddy,509325,Shamshabad
Telangana,Mahabub Nagar,509385,Uppanunthala
Telangana,Mahabub Nagar,509235,Peddakothapally
Telangana,Mahabub Nagar,509401,Peddakothapally
Telangana,Mahabub Nagar,509406,Boothpur
Telangana,Warangal,506310,Wardhannapet
Telangana,Warangal,506315,Maripeda
Telangana,Warangal,506324,Narasimulapet
Telangana,Warangal,506007,Warangal
Telangana,Warangal,506102,Mahabubabad
Telangana,Warangal,506112,Kesamudram
Telangana,Warangal,506102,Mah'Bad
Telangana,Warangal,506122,Nekkonda
Telangana,Warangal,506381,Dornakal
Telangana,Warangal,506163,Turrur
Telangana,Warangal,506365,Parvathagiri
Telangana,Warangal,506369,Nekkonda
Telangana,Warangal,506006,Hanamkonda
Telangana,Warangal,506005,Sangam
Telangana,Warangal,506132,Narsampet
Telangana,Warangal,506317,Turrur
Telangana,Warangal,506134,Gudur
Telangana,Warangal,506105,Kuravi
Telangana,Warangal,506313,Wardhannapet
Telangana,Warangal,506002,Warangal
Telangana,Warangal,506324,Narsimulapet
Telangana,Warangal,506135,Kothaguda
Telangana,Warangal,506318,Kodakandal
Telangana,Warangal,506369,Parwathagiri
Telangana,Warangal,506104,Neerada
Telangana,Warangal,506332,Chennaraopet
Telangana,Warangal,506222,Palakurthy
Telangana,Warangal,506329,Sangem
Telangana,Warangal,506318,Kodakandla
Telangana,Warangal,506365,Parwathagiri
Telangana,Warangal,506006,Hanamkonda Mandal
Telangana,Warangal,506316,Zaffargadh
Telangana,Warangal,506324,Narsimhulapet
Telangana,Warangal,506006,Warangal
Telangana,Warangal,506330,Geesugonda
Telangana,Warangal,506331,Duggondi
Telangana,Warangal,506329,Samgem
Telangana,Warangal,506329,Sangam
Telangana,Warangal,506008,Warangal
Telangana,Warangal,506310,Sangam
Telangana,Warangal,506330,Geegugonda
Telangana,Warangal,506365,Palakurthy
Telangana,Warangal,506006,Geesungonda Mandal
Telangana,Warangal,506331,Chennaraopet
Telangana,Warangal,506163,Turrrur
Telangana,Warangal,506007,Na
Telangana,Warangal,506331,Narsampet
Telangana,Warangal,506318,Kadakandla
Telangana,Warangal,506314,Raiparthy
Telangana,Warangal,506222,Kodakondla
Telangana,Warangal,506006,Atmakur Mandall
Telangana,Warangal,506313,Raiparthy
Telangana,Warangal,506006,Atmakur
Telangana,Warangal,506013,Warangal
Telangana,Warangal,506310,Sangem
Telangana,Warangal,506368,Nallikaddur
Telangana,Warangal,506101,Mahabubabad
Telangana,Warangal,506166,Hanamkonda
Telangana,Warangal,506166,Warangal
Telangana,Warangal,506332,Chennraopet
Telangana,Warangal,506006,Geesugonda Mandal
Telangana,Warangal,506331,Sangem
Telangana,Warangal,506222,Kodakandla
Telangana,Warangal,506330,Sangem
Telangana,Warangal,506317,Narsimhulapet
Telangana,Warangal,506005,Warangal
Telangana,Warangal,506368,Nallikaddr
Telangana,Warangal,506369,Redlawada
Telangana,Warangal,506313,Zaffargadh
Telangana,Warangal,506330,Samgem
Telangana,Warangal,506329,Ggesugonda
Telangana,Warangal,506006,Hasnparthy
Telangana,Warangal,506005,Wardhannapet
Telangana,Warangal,506314,Raiparhty
Telangana,Warangal,506005,Hanamkonda
Telangana,Warangal,506316,Zaffargadgh
Telangana,Warangal,506002,Na
Telangana,Warangal,506329,Geesugonda
Telangana,Warangal,506006,Hasanparthy
Telangana,Warangal,506331,Geesugonda
Telangana,Warangal,506318,Kodakondla
Telangana,Hyderabad,500004,Khairatabad
Telangana,Hyderabad,500045,Khairatabad
Telangana,Hyderabad,500091,Rajendra Nagar
Telangana,K.V.Rangareddy,500008,Rajendranagar
Telangana,K.V.Rangareddy,500075,Moinabad
Telangana,Hyderabad,500034,Khairatabad
Telangana,K.V.Rangareddy,500018,Balanagar
Telangana,Hyderabad,500075,Na
Telangana,Hyderabad,500075,Rajendranagar
Telangana,Hyderabad,500022,Khairatabad
Telangana,Hyderabad,500046,Serilingampally
Telangana,Hyderabad,500081,Shaikpet
Telangana,Hyderabad,500008,Golconda
Telangana,Hyderabad,500033,Shaikpet
Telangana,Hyderabad,500018,Ameerpet
Telangana,Hyderabad,500096,Shaikpet
Telangana,K.V.Rangareddy,500032,Seri Lingampally
Telangana,Hyderabad,500029,Himayathnagar
Telangana,Hyderabad,500001,Nampally
Telangana,K.V.Rangareddy,500075,Rajendra Nagar
Telangana,Hyderabad,500028,Asifnagar
Telangana,Hyderabad,500091,Golconda
Telangana,Hyderabad,500082,Khairatabad
Telangana,Hyderabad,500031,Golconda
Telangana,K.V.Rangareddy,500075,Shankarpally
Telangana,Hyderabad,500006,Asifnagar
Telangana,K.V.Rangareddy,500084,Serilingampally
Telangana,Hyderabad,500084,Serilingampally
Telangana,Hyderabad,500063,Himayathnagar
Telangana,K.V.Rangareddy,500019,Serilingampally
Telangana,Hyderabad,500089,Na
Telangana,Hyderabad,500032,Seri Lingampally
Telangana,K.V.Rangareddy,500075,Rajendranagar
Telangana,Hyderabad,500004,Himayathnagar
Telangana,Hyderabad,500095,Nampally
Telangana,Hyderabad,500041,Khairatabad
Telangana,Hyderabad,500018,Balanagar
Telangana,Hyderabad,500038,Ameerpet
Telangana,Hyderabad,500082,Nampally
Telangana,Hyderabad,500073,Khairatabad
Telangana,Hyderabad,500038,Khairatabad
Telangana,Hyderabad,500004,Nampally
Telangana,Hyderabad,500057,Asifnagar
Telangana,Hyderabad,500001,Hyderabad
Telangana,K.V.Rangareddy,500030,Rajendranagar
Telangana,K.V.Rangareddy,501510,Rangareddy
Telangana,K.V.Rangareddy,501506,Rangareddy
Telangana,K.V.Rangareddy,501509,Rangareddy
Telangana,Hyderabad,500044,Musheerabad
Telangana,Hyderabad,500013,Amberpet
Telangana,K.V.Rangareddy,501512,Rangareddy
Telangana,K.V.Rangareddy,501508,Rangareddy
Telangana,K.V.Rangareddy,500048,Rajendranagar
Telangana,Hyderabad,500058,Hyderabad
Telangana,Hyderabad,500064,Hyderabad
Telangana,K.V.Rangareddy,500005,Saroornagar
Telangana,K.V.Rangareddy,501505,Rangareddy
Telangana,Hyderabad,500027,Himayathnagar
Telangana,Hyderabad,500012,Nampally
Telangana,Hyderabad,500092,Ghatkesar
Telangana,K.V.Rangareddy,500060,Saroornagar
Telangana,K.V.Rangareddy,501506,Na
Telangana,K.V.Rangareddy,501218,Shamshabad
Telangana,K.V.Rangareddy,501359,Rangareddy
Telangana,Hyderabad,500005,Bandlaguda
Telangana,Hyderabad,500024,Charminar
Telangana,Hyderabad,500086,Rajendranagar
Telangana,Hyderabad,500053,Charminar
Telangana,Hyderabad,500065,Charminar
Telangana,K.V.Rangareddy,500052,Rajendranagar
Telangana,Hyderabad,500097,Saroornagar
Telangana,K.V.Rangareddy,501218,Rangareddy
Telangana,Hyderabad,500068,Hayathnagar
Telangana,K.V.Rangareddy,501505,Hayathnagar
Telangana,Hyderabad,500066,Charminar
Telangana,Hyderabad,500051,Uppal
Telangana,K.V.Rangareddy,500035,Saroornagar
Telangana,Hyderabad,500064,Bahadurpura
Telangana,Hyderabad,500002,Charminar
Telangana,Hyderabad,500048,Rajendranagar
Telangana,Hyderabad,500076,Uppal
Telangana,K.V.Rangareddy,501506,Ibrahimpatnam
Telangana,K.V.Rangareddy,500079,Saroornagar
Telangana,Hyderabad,500058,Bandlaguda
Telangana,Hyderabad,500077,Rajendranagar
Telangana,Hyderabad,500030,Hyderabad
Telangana,K.V.Rangareddy,501511,Rangareddy
Telangana,K.V.Rangareddy,501510,Maheswaram
Telangana,K.V.Rangareddy,501505,Na
Telangana,Hyderabad,500074,Hyderabad
Telangana,Hyderabad,500036,Amberpet
Telangana,K.V.Rangareddy,500076,Uppal
Telangana,Hyderabad,500005,Hyderabad
Telangana,K.V.Rangareddy,500068,Hayathnagar
Telangana,Hyderabad,500098,Ghatkesar
Telangana,Hyderabad,500027,Nampally
Telangana,Hyderabad,500036,Saidabad
Telangana,Hyderabad,500060,Saroornagar
Telangana,Hyderabad,500039,Hyderabad
Telangana,Hyderabad,500069,Bandlaguda
Telangana,K.V.Rangareddy,501510,Hayathnagar
Telangana,Hyderabad,500030,Rajendranagar
Telangana,K.V.Rangareddy,501512,Hayathnagar
Telangana,K.V.Rangareddy,500074,Saroornagar
Telangana,Hyderabad,500024,Saidabad
Telangana,Hyderabad,500059,Saidabad
Telangana,Hyderabad,500059,Hyderabad
Telangana,K.V.Rangareddy,501511,Hayathnagar
Telangana,K.V.Rangareddy,500070,Hayathnagar
Telangana,Hyderabad,500035,Hyderabad
Telangana,K.V.Rangareddy,501510,Ibrahimpatnam
Telangana,K.V.Rangareddy,500039,Uppal
Telangana,Hyderabad,500052,Rajendranagar
Telangana,Hyderabad,500079,Saroornagar
Telangana,Hyderabad,500070,Hayathnagar
Telangana,Hyderabad,500023,Charminar
Telangana,K.V.Rangareddy,501142,Rangareddy
Telangana,Hyderabad,500007,Secunderabad
Telangana,K.V.Rangareddy,501144,Rangareddy
Telangana,K.V.Rangareddy,501502,Rangareddy
Telangana,Hyderabad,500043,Tirumalagiri
Telangana,Hyderabad,500101,Hyd
Telangana,Hyderabad,501102,Vikarabad
Telangana,K.V.Rangareddy,501141,Rangareddy
Telangana,K.V.Rangareddy,501503,Rangareddy
Telangana,Hyderabad,500010,Tirumalagiri
Telangana,K.V.Rangareddy,501504,Rangareddy
Telangana,K.V.Rangareddy,501202,Rangareddy
Telangana,Hyderabad,500047,Tirumalagiri
Telangana,K.V.Rangareddy,501102,Rangareddy
Telangana,Hyderabad,500101,Tirumalagiri
Telangana,Hyderabad,501301,Hyd
Telangana,Hyderabad,500015,Tirumalagiri
Telangana,Hyderabad,500040,Secunderabad
Telangana,K.V.Rangareddy,501111,Nawabpet
Telangana,Hyderabad,500020,Musheerabad
Telangana,K.V.Rangareddy,501401,Rangareddy
Telangana,K.V.Rangareddy,500090,Qutubullapur
Telangana,Hyderabad,500037,Rangareddy
Telangana,K.V.Rangareddy,501106,R
Telangana,K.V.Rangareddy,501106,Rangareddy
Telangana,K.V.Rangareddy,501143,Hyd
Telangana,Hyderabad,500003,Secunderabad
Telangana,Hyderabad,500016,Secunderabad
Telangana,K.V.Rangareddy,501144,Rr.
Telangana,K.V.Rangareddy,501203,Rangareddy
Telangana,Hyderabad,500078,Tirumalagiri
Telangana,K.V.Rangareddy,500078,Rangareddy
Telangana,Hyderabad,500011,Tirumalagiri
Telangana,K.V.Rangareddy,500043,Rangareddy
Telangana,K.V.Rangareddy,501158,Tandur
Telangana,K.V.Rangareddy,501111,Rangareddy
Telangana,Hyderabad,500050,Tirumalagiri
Telangana,K.V.Rangareddy,501501,Rangareddy
Telangana,K.V.Rangareddy,501143,Rangareddy
Telangana,Hyderabad,500037,Tirumalagiri
Telangana,K.V.Rangareddy,501401,Medchal
Telangana,Hyderabad,501401,Hyd
Telangana,K.V.Rangareddy,500078,Shamirpet
Telangana,K.V.Rangareddy,501121,Rangareddy
Telangana,K.V.Rangareddy,500100,Rangareddy
Telangana,Hyderabad,500062,Secunderabad
Telangana,K.V.Rangareddy,501301,Ghatkesar
Telangana,Hyderabad,500055,Hyd
Telangana,Hyderabad,500080,Secunderabad
Telangana,K.V.Rangareddy,501121,Na
Telangana,K.V.Rangareddy,501301,Hyd
Telangana,K.V.Rangareddy,501102,Vikarabad
Telangana,K.V.Rangareddy,501141,Tandur
Telangana,Hyderabad,500014,Tirumalagiri
Telangana,Hyderabad,500042,Tirumalagiri
Telangana,Hyderabad,500025,Secunderabad
Telangana,Hyderabad,500054,Tirumalagiri
Telangana,Hyderabad,500055,Tirumalagiri
Telangana,Hyderabad,500087,Tirumalagiri
Telangana,Hyderabad,500085,Tirumalagiri
Telangana,K.V.Rangareddy,501158,Rangareddy
Telangana,Hyderabad,500088,Secunderabad
Telangana,Hyderabad,500100,Quthbullapur Mandal
Telangana,Hyderabad,500088,Hyd
Telangana,K.V.Rangareddy,501202,Na
Telangana,Hyderabad,500010,Malkagiri Manda
Telangana,Hyderabad,500072,Tirumalagiri
Telangana,Hyderabad,500017,Secunderabad
Telangana,Hyderabad,500047,Rangareddy
Telangana,Hyderabad,500009,Tirumalagiri
Telangana,K.V.Rangareddy,500049,Serilingampally
Telangana,Hyderabad,500049,Tirumalagiri
Telangana,Hyderabad,500020,Hyderabad
Telangana,Hyderabad,500083,Rangareddy
Telangana,Hyderabad,500026,Secunderabad
Telangana,Hyderabad,500056,Tirumalagiri
Telangana,Hyderabad,500090,Qutubullapur
Telangana,Hyderabad,500009,Secunderabad
Telangana,Hyderabad,500090,Hyd
Telangana,K.V.Rangareddy,501102,Na
Telangana,K.V.Rangareddy,501501,Shabad
Telangana,Hyderabad,500094,Tirumalagiri
Telangana,Hyderabad,500003,Hyderabad
Telangana,Hyderabad,500101,Shamirpet Mandal
Telangana,Hyderabad,500061,Secunderabad
Telangana,Hyderabad,500067,Na
Telangana,Hyderabad,500078,Hyd
Telangana,Hyderabad,500015,Rangareddy
Telangana,K.V.Rangareddy,500078,Shameerpet
Telangana,K.V.Rangareddy,500088,Ghatkesar
Telangana,Hyderabad,501101,Hyd
Telangana,Hyderabad,500093,Tirumalagiri
Telangana,Hyderabad,500072,Balanagar
Andhra Pradesh,Ananthapur,515004,Anantapur
Andhra Pradesh,Ananthapur,515731,Singanamala
Andhra Pradesh,Ananthapur,515002,Anantapur
Andhra Pradesh,Ananthapur,515766,Kundurpi
Andhra Pradesh,Ananthapur,515415,Tadipatri
Andhra Pradesh,Ananthapur,515822,Uravakonda
Andhra Pradesh,Ananthapur,515445,Tadpatri
Andhra Pradesh,Ananthapur,515001,Anantapur
Andhra Pradesh,Ananthapur,515741,Beluguppa
Andhra Pradesh,Ananthapur,515775,Pamidi
Andhra Pradesh,Ananthapur,515455,Peddavadugur
Andhra Pradesh,Ananthapur,515445,Ammalladinne
Andhra Pradesh,Ananthapur,515465,Yellanur
Andhra Pradesh,Ananthapur,515751,Atmakur
Andhra Pradesh,Ananthapur,515867,Rayadurg
Andhra Pradesh,Ananthapur,515763,Settur
Andhra Pradesh,Ananthapur,515767,Shetturu
Andhra Pradesh,Ananthapur,515775,Guntakal
Andhra Pradesh,Ananthapur,515722,Raptadu
Andhra Pradesh,Ananthapur,515863,Gummagatta
Andhra Pradesh,Ananthapur,515425,Narpala
Andhra Pradesh,Ananthapur,515402,Gooty
Andhra Pradesh,Ananthapur,515761,Kalyandurg
Andhra Pradesh,Ananthapur,515867,Gummagatta
Andhra Pradesh,Ananthapur,515787,Kalyandurg
Andhra Pradesh,Ananthapur,515413,Tadpatri
Andhra Pradesh,Ananthapur,515767,Brahma Samudram
Andhra Pradesh,Ananthapur,515870,Bommanahal
Andhra Pradesh,Ananthapur,515763,Brahmasamudram
Andhra Pradesh,Ananthapur,515871,Bommanahal
Andhra Pradesh,Ananthapur,515411,Tadipatri
Andhra Pradesh,Ananthapur,515767,Na
Andhra Pradesh,Ananthapur,515408,Peddapappur
Andhra Pradesh,Ananthapur,515401,Gooty
Andhra Pradesh,Ananthapur,515871,Kanekal
Andhra Pradesh,Ananthapur,515812,Uravakonda
Andhra Pradesh,Ananthapur,515701,Bukkrayasamudram
Andhra Pradesh,Ananthapur,515701,Singanamala
Andhra Pradesh,Ananthapur,515812,Vajrakarur
Andhra Pradesh,Ananthapur,515865,Rayadurg
Andhra Pradesh,Ananthapur,515414,Putlur
Andhra Pradesh,Ananthapur,515455,Yadiki
Andhra Pradesh,Ananthapur,515842,Vajrakarur
Andhra Pradesh,Ananthapur,515812,Vidapanakal
